Volatility 3 Framework 2.26.0

Offset	Name
0x9c0c5513fa20	\Windows\System32\config\SOFTWARE.LOG2
0x9c0c5513fbb0	\pagefile.sys
0x9c0c5513fd40	\Windows\System32\win32k.sys
0x9c0c551401f0	\Windows\System32\drivers\dxgmms1.sys
0x9c0c551406a0	\Windows\System32\en-US\winsrv.dll.mui
0x9c0c551409c0	\Windows\System32\config\SOFTWARE.LOG1
0x9c0c55140e70	\Windows\System32\config\SYSTEM.LOG1
0x9c0c55242ad0	\Windows\System32\drivers\usbccgp.sys
0x9c0c55242db0	\Windows\System32\drivers\vmusbmouse.sys
0x9c0c55243650	\Windows\System32\drivers\hidusb.sys
0x9c0c55243930	\Windows\System32\drivers\hidparse.sys
0x9c0c552441d0	\Windows\System32\drivers\mouhid.sys
0x9c0c55244340	\Windows\System32\drivers\hidclass.sys
0x9c0c55244790	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0511~31bf3856ad364e35~amd64~~10.0.19041.3803.cat
0x9c0c55244900	\Windows\System32\drivers\udfs.sys
0x9c0c55244a70	\Windows\System32\drivers\udfs.sys
0x9c0c552455f0	\$ConvertToNonresident
0x9c0c55247700	\$ConvertToNonresident
0x9c0c55274260	\Windows\System32\drivers\dxgmms2.sys
0x9c0c552743f0	\Windows\System32\config\DEFAULT
0x9c0c552748a0	\Windows\System32\sxssrv.dll
0x9c0c55274a30	\Windows\System32\en-US\user32.dll.mui
0x9c0c55274bc0	\Windows\System32\winsrvext.dll
0x9c0c55274d50	\Windows\System32\locale.nls
0x9c0c55274ee0	\Windows\System32\wininit.exe
0x9c0c55275200	\Windows\System32\win32kbase.sys
0x9c0c55275390	\Windows\System32\en-US\csrss.exe.mui
0x9c0c55275520	\Windows\System32\win32kfull.sys
0x9c0c552756b0	\Windows\System32\winsrv.dll
0x9c0c55275840	\Windows\System32\csrsrv.dll
0x9c0c552759d0	\Windows\System32\config\DEFAULT.LOG2
0x9c0c55275e80	\Windows\System32
0x9c0c552761a0	\$Directory
0x9c0c55276330	\Windows\System32\basesrv.dll
0x9c0c55276650	\Windows\System32\csrss.exe
0x9c0c552767e0	\Sessions\0\AppContainerNamedObjects
0x9c0c55276970	\Windows\System32\config\DEFAULT.LOG1
0x9c0c55276e20	\CMApi
0x9c0c55277140	\Windows\System32\en-US\win32kbase.sys.mui
0x9c0c552772d0	\CMApi
0x9c0c55277910	\Windows\System32
0x9c0c55277aa0	\Sessions\1\AppContainerNamedObjects
0x9c0c55277dc0	\Windows\System32\csrss.exe
0x9c0c55af10d0	\Windows\System32
0x9c0c55af1260	\Windows\System32\kernel.appcore.dll
0x9c0c55af13f0	\Windows\System32\winlogon.exe
0x9c0c55af1580	\Windows\System32\cdd.dll
0x9c0c55af18a0	\Windows\System32\powrprof.dll
0x9c0c55af1a30	\Windows\System32\userenv.dll
0x9c0c55af1bc0	\Windows\System32\winlogon.exe
0x9c0c55af1ee0	\Windows\System32\KBDUS.DLL
0x9c0c55af2390	\CMApi
0x9c0c55af2e80	\Windows\System32\wininitext.dll
0x9c0c55af3330	\Windows\System32
0x9c0c55af34c0	\Windows\System32\umpdc.dll
0x9c0c55af3650	\Windows\System32\en-US\user32.dll.mui
0x9c0c55af3970	\Windows\System32\sspicli.dll
0x9c0c55af3c90	\Windows\System32\imm32.dll
0x9c0c55af4140	\Windows\System32\profapi.dll
0x9c0c55af4460	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0x9c0c55af4910	\Windows\WinSxS\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.19041.1_en-us_6144a36069349598.manifest
0x9c0c55af4c30	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\DC2135CED98D8A4D7C0CEE202BB0B810
0x9c0c55b5c0d0	\$Directory
0x9c0c55b5c260	\InitShutdown
0x9c0c55b5c3f0	\$Directory
0x9c0c55b5c580	\Windows\System32\msacm32.drv
0x9c0c55b5c710	\Windows\WinSxS\Manifests\amd64_microsoft.windows.isolationautomation_6595b64144ccf1df_1.0.19041.3636_none_12424fbda04174fd.manifest
0x9c0c55b5c8a0	\Windows\System32
0x9c0c55b5ca30	\Windows\System32\msacm32.dll
0x9c0c55b5cbc0	\InitShutdown
0x9c0c55b5cd50	\Windows\System32\drivers\Classpnp.sys
0x9c0c55b5cee0	\$Directory
0x9c0c55b5d200	\$Directory
0x9c0c55b5d520	\Windows\System32\sxs.dll
0x9c0c55b5d840	\Windows\System32\lsass.exe
0x9c0c55b5d9d0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.3636_none_7931fb75243f97c8.manifest
0x9c0c55b5db60	\Windows\WinSxS\Manifests\amd64_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.19041.3636_none_bbb9a0f0ff4b8f11.manifest
0x9c0c55b5dcf0	\Windows\System32\dpapi.dll
0x9c0c55b5de80	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Numerics\v4.0_4.0.0.0__b77a5c561934e089\System.Numerics.dll
0x9c0c55b5e1a0	\InitShutdown
0x9c0c55b5e330	\Windows\System32\services.exe
0x9c0c55b5e4c0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.19041.1_none_bcf22701031bcbf3.manifest
0x9c0c55b5e650	\Windows\WinSxS\Manifests\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.3636_none_91a19322cc8a92a3.manifest
0x9c0c55b5e7e0	\Windows\System32\lsass.exe
0x9c0c55b5eb00	\Windows\System32
0x9c0c55b5ee20	\Windows\System32\winsta.dll
0x9c0c55b5f460	\Windows\System32\ncrypt.dll
0x9c0c55b5f5f0	\Windows\System32\lsasrv.dll
0x9c0c55b5f780	\CMApi
0x9c0c55b5f910	\Windows\System32\msasn1.dll
0x9c0c55b5faa0	\Windows\System32\samsrv.dll
0x9c0c55b5fc30	\Windows\System32\EventAggregation.dll
0x9c0c55b5fdc0	\Windows\System32\devobj.dll
0x9c0c55b6e0d0	\Windows\System32\IPHLPAPI.DLL
0x9c0c55b6e260	\Windows\System32\en-US\lsasrv.dll.mui
0x9c0c55b6e3f0	\Windows\System32\kerberos.dll
0x9c0c55b6e580	\Windows\System32\cryptdll.dll
0x9c0c55b6e710	\Windows\System32\netprovfw.dll
0x9c0c55b6e8a0	\Windows\System32\mswsock.dll
0x9c0c55b6ea30	\Windows\System32\msv1_0.dll
0x9c0c55b6ebc0	\Windows\System32\logoncli.dll
0x9c0c55b6ed50	\Windows\System32\ntasn1.dll
0x9c0c55b6eee0	\Windows\System32\wldp.dll
0x9c0c55b6f200	\Windows\System32\config\SECURITY
0x9c0c55b6f390	\Windows\System32\config\SECURITY.LOG2
0x9c0c55b6f520	\Windows\System32\joinutil.dll
0x9c0c55b6f6b0	\Windows\System32\KerbClientShared.dll
0x9c0c55b6f840	\Windows\System32\dnsapi.dll
0x9c0c55b6fcf0	\Windows\System32\negoexts.dll
0x9c0c55b6fe80	\Windows\System32\cryptsp.dll
0x9c0c55b701a0	\Windows\System32\cryptbase.dll
0x9c0c55b70330	\Windows\System32\config\SECURITY.LOG1
0x9c0c55b704c0	\Windows\System32\msprivs.dll
0x9c0c55b70650	\Windows\Globalization\Sorting\SortDefault.nls
0x9c0c55b707e0	\$Directory
0x9c0c55b70970	\Windows\System32\NtlmShared.dll
0x9c0c55b70b00	\Windows\System32\netlogon.dll
0x9c0c55b70c90	\Windows\debug\PASSWD.LOG
0x9c0c55b70e20	\Windows\System32\netutils.dll
0x9c0c55b71140	\Windows\System32\gmsaclient.dll
0x9c0c55b712d0	\Windows\System32\pku2u.dll
0x9c0c55b71460	\Windows\System32\cloudAP.dll
0x9c0c55b71780	\$Directory
0x9c0c55b71910	\Windows\System32\TSpkg.dll
0x9c0c55b71aa0	\Windows\System32\profext.dll
0x9c0c55b8a100	\$PrepareToShrinkFileSize
0x9c0c55b8a830	\$PrepareToShrinkFileSize
0x9c0c55b8b3b0	\$PrepareToShrinkFileSize
0x9c0c55b9c0e0	\Windows\System32\aadcloudap.dll
0x9c0c55b9c270	\Windows\System32\wdigest.dll
0x9c0c55b9c400	\Windows\System32\sspisrv.dll
0x9c0c55b9c720	\Windows\SysWOW64\MMDevAPI.dll
0x9c0c55b9ca40	\$Directory
0x9c0c55b9cbd0	\$Directory
0x9c0c55b9cd60	\Windows\System32\scesrv.dll
0x9c0c55b9cef0	\Windows\System32\config\SAM.LOG1
0x9c0c55b9d080	\$Directory
0x9c0c55b9d3a0	\Windows\System32\C_28591.NLS
0x9c0c55b9d530	\lsass
0x9c0c55b9d6c0	\Windows\System32\schannel.dll
0x9c0c55b9d850	\Windows\System32\msvcp110_win.dll
0x9c0c55b9d9e0	\Windows\System32\ntmarta.dll
0x9c0c55b9db70	\Windows\System32\wkscli.dll
0x9c0c55b9dd00	\ntsvcs
0x9c0c55b9de90	\Windows\System32\config\SAM
0x9c0c55b9e1b0	\Windows\System32\MicrosoftAccountCloudAP.dll
0x9c0c55b9e4d0	\$Directory
0x9c0c55b9e660	\ntsvcs
0x9c0c55b9e7f0	\Windows\System32\dpapisrv.dll
0x9c0c55b9e980	\Windows\System32\rsaenh.dll
0x9c0c55b9eb10	\Windows\System32\efslsaext.dll
0x9c0c55b9eca0	\lsass
0x9c0c55b9ee30	\Windows\ServiceState
0x9c0c55b9f150	\ntsvcs
0x9c0c55b9f2e0	\Windows\System32\FirewallAPI.dll
0x9c0c55b9f600	\scerpc
0x9c0c55b9f790	\scerpc
0x9c0c55b9f920	\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0x9c0c55b9fab0	\Windows\System32\fontdrvhost.exe
0x9c0c55b9fdd0	\Windows\System32
0x9c0c55ba0280	\Windows\System32\config\SAM.LOG2
0x9c0c55ba0730	\Windows\System32\fontdrvhost.exe
0x9c0c55ba08c0	\Windows\System32\svchost.exe
0x9c0c55ba0be0	\Windows\System32\WUDFPlatform.dll
0x9c0c55ba1090	\Windows\System32\fontdrvhost.exe
0x9c0c55ba1220	\Windows\System32\fwbase.dll
0x9c0c55ba13b0	\Windows\System32\svchost.exe
0x9c0c55ba1540	\Windows\System32\kdcpw.dll
0x9c0c55ba1860	\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0x9c0c55ba1d10	\Windows\System32\authz.dll
0x9c0c55ba21c0	\Windows\System32\scecli.dll
0x9c0c55ba2350	\scerpc
0x9c0c55ba24e0	\Windows\System32
0x9c0c55ba2670	\Windows\System32
0x9c0c55ba2990	\Windows\System32\slc.dll
0x9c0c55ba2b20	\$Directory
0x9c0c55ba2cb0	\Windows\System32\sppc.dll
0x9c0c55ba3160	\Windows\System32\umpo.dll
0x9c0c55ba32f0	\Windows\System32\umpoext.dll
0x9c0c55ba3480	\Windows\System32\tdh.dll
0x9c0c55ba3610	\Windows\System32\dxgi.dll
0x9c0c55ba37a0	\Windows\System32\en-US\services.exe.mui
0x9c0c55ba3930	\Windows\Fonts\vgasys.fon
0x9c0c55ba3c50	\Windows\System32\umpnpmgr.dll
0x9c0c55ba3de0	\CMApi
0x9c0c5620da60	\Windows\System32\drivers\monitor.sys
0x9c0c5620dd40	\Windows\System32\drivers\monitor.sys
0x9c0c56217430	\$PrepareToShrinkFileSize
0x9c0c5621b0e0	\CMNotify
0x9c0c5621b400	\Users\Public\Libraries\desktop.ini
0x9c0c5621b590	\$Directory
0x9c0c5621b8b0	\Windows\Fonts\sserife.fon
0x9c0c5621ba40	\Users\Public\AccountPictures\desktop.ini
0x9c0c5621bbd0	\CMNotify
0x9c0c5621bd60	\$Directory
0x9c0c5621bef0	\Windows\System32\en-US\svchost.exe.mui
0x9c0c5621c080	\Windows\Registration\R000000000006.clb
0x9c0c5621c3a0	\Windows\System32\hid.dll
0x9c0c5621ce90	\Windows\Fonts\segoeui.ttf
0x9c0c5621d1b0	\Windows\System32\SleepStudy\UserNotPresentSession.etl
0x9c0c5621d4d0	\Windows\System32\gpapi.dll
0x9c0c5621d7f0	\CMNotify
0x9c0c5621d980	\Windows\System32\en-US\crypt32.dll.mui
0x9c0c5621db10	\Windows\Fonts\marlett.ttf
0x9c0c5621de30	\srvsvc
0x9c0c5621e150	\Windows\System32\windows.storage.dll
0x9c0c5621e2e0	\Endpoint
0x9c0c5621e470	\epmapper
0x9c0c5621e600	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT
0x9c0c5621e920	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x9c0c5621eab0	\Windows\System32\svchost.exe
0x9c0c5621ec40	\Windows\System32\RpcRtRemote.dll
0x9c0c5621edd0	\Endpoint
0x9c0c5621f0f0	\Winsock2\CatalogChangeListener-230-0
0x9c0c5621f280	\epmapper
0x9c0c5621f410	\Windows\System32\RpcEpMap.dll
0x9c0c5621f5a0	\Endpoint
0x9c0c5621f730	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x9c0c5621f8c0	\Endpoint
0x9c0c5621fa50	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x9c0c56220090	\Endpoint
0x9c0c56220220	\Endpoint
0x9c0c562203b0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1
0x9c0c56220540	\Windows\System32\rpcss.dll
0x9c0c562206d0	\epmapper
0x9c0c562209f0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
0x9c0c56220b80	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x9c0c56220d10	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x9c0c56220ea0	\Windows\System32
0x9c0c562211c0	\Winsock2\CatalogChangeListener-348-0
0x9c0c56221350	\Endpoint
0x9c0c562214e0	\Endpoint
0x9c0c56221670	\Windows\System32\psmsrv.dll
0x9c0c56221800	\Windows\System32\lsm.dll
0x9c0c56221990	\Windows\System32\dwmapi.dll
0x9c0c56221b20	\Endpoint
0x9c0c56221cb0	\Endpoint
0x9c0c56221e40	\Winsock2\CatalogChangeListener-2d0-0
0x9c0c56222160	\Endpoint
0x9c0c562222f0	\Windows\System32\en-US\mswsock.dll.mui
0x9c0c56222480	\Endpoint
0x9c0c56222610	\Endpoint
0x9c0c562227a0	\Endpoint
0x9c0c56222930	\Endpoint
0x9c0c56222ac0	\Windows\System32\wshqos.dll
0x9c0c56222c50	\Windows\System32\en-US\wshqos.dll.mui
0x9c0c56222de0	\Endpoint
0x9c0c562ad0e0	\Windows\Resources\Themes\aero\aero.msstyles
0x9c0c562ad270	\Endpoint
0x9c0c562ad400	\CMNotify
0x9c0c562ad590	\Windows\System32\LogonUI.exe
0x9c0c562ad720	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5.manifest
0x9c0c562ad8b0	\Windows\System32\sysntfy.dll
0x9c0c562adbd0	\Windows\System32\UXInit.dll
0x9c0c562adef0	\Winsock2\CatalogChangeListener-3b4-0
0x9c0c562ae080	\Windows\System32\uxtheme.dll
0x9c0c562ae210	\Windows\System32\dwm.exe
0x9c0c562ae240	嘪鰌￿嘪鰌￿
0x9c0c562ae3a0	\Windows\System32\dwm.exe
0x9c0c562ae6c0	\Windows\System32\LogonUI.exe
0x9c0c562ae850	\Windows\System32\rmclient.dll
0x9c0c562ae9e0	\Windows\System32\apphelp.dll
0x9c0c562aeb70	\LSM_API_service
0x9c0c562aed00	\Windows\System32\wer.dll
0x9c0c562aee90	\Windows\System32\ResourcePolicyClient.dll
0x9c0c562af340	\Windows\System32\dwminit.dll
0x9c0c562af4d0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.19041.1_en-us_cb612d02732b0fd9.manifest
0x9c0c562af660	\Windows\System32\wshhyperv.dll
0x9c0c562af7f0	\LSM_API_service
0x9c0c562af980	\Windows\System32\bisrv.dll
0x9c0c562afb10	\Windows\System32\PsmServiceExtHost.dll
0x9c0c562afca0	\Windows\System32\ole32.dll
0x9c0c562b0150	\LSM_API_service
0x9c0c562b02e0	\Windows\System32\dsreg.dll
0x9c0c562b0470	\Windows\System32\shacct.dll
0x9c0c562b0600	\Windows\System32\dcomp.dll
0x9c0c562b0790	\Windows\System32\WinTypes.dll
0x9c0c562b0920	\Windows\System32\d3d11.dll
0x9c0c562b0ab0	\$Directory
0x9c0c562b0c40	\Windows\Registration\R000000000006.clb
0x9c0c562b10f0	\Windows\System32\ResourcePolicyServer.dll
0x9c0c562b1280	\Windows\System32\propsys.dll
0x9c0c562b1410	\Windows\System32\dwmredir.dll
0x9c0c562b15a0	\Windows\System32\samlib.dll
0x9c0c562b1730	\Windows\System32\pcacli.dll
0x9c0c562b18c0	\Windows\System32\d2d1.dll
0x9c0c562b1a50	\Windows\System32\xmllite.dll
0x9c0c562b1d70	\Windows\System32\D3DCompiler_47.dll
0x9c0c562b2090	\Windows\System32\SystemEventsBrokerServer.dll
0x9c0c562b2220	\Windows\System32\dwmcore.dll
0x9c0c562b23b0	\Windows\System32\LogonController.dll
0x9c0c562b2540	\Windows\System32\uDWM.dll
0x9c0c562b26d0	\Windows\System32
0x9c0c562b2860	\Windows\Registration\R000000000006.clb
0x9c0c562b29f0	\Windows\System32\wtsapi32.dll
0x9c0c562b2b80	\Windows\System32\en-US\combase.dll.mui
0x9c0c562b2d10	\Windows\System32\rpcss.dll
0x9c0c562b2ea0	\Windows\System32\CoreMessaging.dll
0x9c0c562b31c0	\Windows\System32\CoreUIComponents.dll
0x9c0c562b3350	\Windows\System32\embeddedmodesvcapi.dll
0x9c0c562b34e0	\Windows\System32\svchost.exe
0x9c0c562b3670	\Windows\Registration\R000000000006.clb
0x9c0c562b3800	\Windows\System32\en-US\dwm.exe.mui
0x9c0c562b3b20	\DumpStack.log.tmp
0x9c0c562b3cb0	\Windows\System32\BrokerLib.dll
0x9c0c562b3e40	\Windows\System32\httpprxc.dll
0x9c0c562b4160	\Windows\System32\dwmghost.dll
0x9c0c562b42f0	\Windows\System32\dab.dll
0x9c0c562b4480	\Windows\System32\en-US\d2d1.dll.mui
0x9c0c562b4610	\Windows\System32\config\BBI.LOG1
0x9c0c562b47a0	\Windows\System32\config\BBI.LOG2
0x9c0c562b4930	\swapfile.sys
0x9c0c562b4ac0	\Windows\System32\dabapi.dll
0x9c0c562b4c50	\Windows\System32\config\BBI
0x9c0c562b4de0	\CMApi
0x9c0c564410e0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x9c0c56441270	\Windows\System32
0x9c0c56441590	\CMNotify
0x9c0c56441720	\Windows\System32\svchost.exe
0x9c0c564418b0	\$Directory
0x9c0c56441a40	\Windows\System32\en-US\svchost.exe.mui
0x9c0c56441d60	\Device\HarddiskVolume3\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x9c0c56441ef0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG2
0x9c0c56442080	\$Directory
0x9c0c56442210	\Windows\System32\svchost.exe
0x9c0c564423a0	\Windows\System32\en-US\svchost.exe.mui
0x9c0c56442530	\Windows\System32
0x9c0c564426c0	\Windows\System32\svchost.exe
0x9c0c56442850	\Windows\System32\en-US\svchost.exe.mui
0x9c0c564429e0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1
0x9c0c56442b70	\Windows\System32
0x9c0c56442e90	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x9c0c564431b0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x9c0c564434d0	\CMNotify
0x9c0c56443660	\CMNotify
0x9c0c564437f0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT
0x9c0c56443980	\Device\HarddiskVolume3\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x9c0c56443ca0	\Windows\System32
0x9c0c56444150	\CMApi
0x9c0c564442e0	\Windows\Registration\R000000000006.clb
0x9c0c56444470	\Windows\Registration\R000000000006.clb
0x9c0c56444600	\Windows\System32\nlaapi.dll
0x9c0c56444920	\Windows\System32\wevtsvc.dll
0x9c0c56444ab0	\Windows\System32\ninput.dll
0x9c0c56444c40	\CMNotify
0x9c0c56444dd0	\Windows\System32\WindowManagementAPI.dll
0x9c0c564450f0	\Windows\System32\en-US\svchost.exe.mui
0x9c0c56445280	\Windows\System32\netprofm.dll
0x9c0c56445410	\Windows\System32\ncbservice.dll
0x9c0c564455a0	\Windows\System32\gpsvc.dll
0x9c0c56445730	\Windows\System32\TimeBrokerServer.dll
0x9c0c564458c0	\Windows\System32\SystemEventsBrokerClient.dll
0x9c0c56445d70	\Windows\System32\vm3dum64_loader.dll
0x9c0c56446090	\Windows\System32\lmhsvc.dll
0x9c0c56446220	\CMNotify
0x9c0c56446540	\Endpoint
0x9c0c564466d0	\Windows\System32\dsrole.dll
0x9c0c56446860	\Windows\System32\avrt.dll
0x9c0c564469f0	\Windows\System32\d3d10warp.dll
0x9c0c56446d10	\Windows\System32\taskschd.dll
0x9c0c564471c0	\Windows\System32\bi.dll
0x9c0c56447350	\Windows\System32\ISM.dll
0x9c0c56447670	\Windows\System32\ci.dll
0x9c0c56447800	\Windows\System32\tzres.dll
0x9c0c56447990	\Windows\System32\en-US\ci.dll.mui
0x9c0c56447b20	\Windows\Registration\R000000000006.clb
0x9c0c56447e40	\CMNotify
0x9c0c564482f0	\Windows\System32\twinapi.appcore.dll
0x9c0c56448480	\Windows\System32\schedsvc.dll
0x9c0c56448610	\CMNotify
0x9c0c564487a0	\Windows\System32\WindowsCodecs.dll
0x9c0c56448930	\Windows\System32\ubpm.dll
0x9c0c56448c50	\Windows\System32\en-US\tzres.dll.mui
0x9c0c56448de0	\Windows\System32\en-US\dnsapi.dll.mui
0x9c0c564e40e0	\Windows\System32\Windows.Gaming.Input.dll
0x9c0c564e4270	\Endpoint
0x9c0c564e4400	\Windows\System32\svchost.exe
0x9c0c564e4590	\CMNotify
0x9c0c564e4720	\eventlog
0x9c0c564e48b0	\CMNotify
0x9c0c564e4a40	\Windows\System32\mstask.dll
0x9c0c564e4bd0	\Windows\System32\ngcrecovery.dll
0x9c0c564e4d60	\eventlog
0x9c0c564e5080	\Windows\System32\DispBroker.Desktop.dll
0x9c0c564e53a0	\Windows\System32\wuaueng.dll
0x9c0c564e5530	\Windows\System32\wmiclnt.dll
0x9c0c564e56c0	\Windows\System32\wevtapi.dll
0x9c0c564e5850	\CMNotify
0x9c0c564e59e0	\eventlog
0x9c0c564e5b70	\Windows\System32\WindowsPowerShell\v1.0\en-US\powershell.exe.mui
0x9c0c564e5d00	\Windows\System32\en-US\crypt32.dll.mui
0x9c0c564e5e90	\Windows\System32\en-US\wuaueng.dll.mui
0x9c0c564e61b0	\Windows\System32\en-US\fveui.dll.mui
0x9c0c564e6340	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
0x9c0c564e64d0	\Windows\System32\mscms.dll
0x9c0c564e6660	\Windows\System32\coloradapterclient.dll
0x9c0c564e67f0	\Windows\System32\en-US\NgcRecovery.dll.mui
0x9c0c564e6980	\Winsock2\CatalogChangeListener-464-0
0x9c0c564e6b10	\Windows\System32\UIAnimation.dll
0x9c0c564e6ca0	\Windows\System32\fveui.dll
0x9c0c564e6e30	\$Directory
0x9c0c564e7150	\Windows\System32\GameInput.dll
0x9c0c564e7470	\CMNotify
0x9c0c564e7600	\Endpoint
0x9c0c564e7790	\Windows\System32\winevt\Logs\System.evtx
0x9c0c564e7ab0	\$Directory
0x9c0c564e7c40	\Windows\System32\winevt\Logs\Application.evtx
0x9c0c564e7dd0	\atsvc
0x9c0c564e8280	\Windows\System32
0x9c0c564e8410	\Windows\System32\en-US\svchost.exe.mui
0x9c0c564e85a0	\Windows\Tasks\SA.DAT
0x9c0c564e8730	\Windows\System32\usermgrcli.dll
0x9c0c564e88c0	\Windows\System32\nsisvc.dll
0x9c0c564e8a50	\$Directory
0x9c0c564e8be0	\Endpoint
0x9c0c564e8d70	\Endpoint
0x9c0c564e9090	\Windows\Tasks
0x9c0c564e9250	銨噎鰌￿銨噎鰌￿
0x9c0c564e93b0	\atsvc
0x9c0c564e9540	\CMNotify
0x9c0c564e96d0	\Windows\System32\OneCoreUAPCommonProxyStub.dll
0x9c0c564e9860	\Windows\System32\policymanager.dll
0x9c0c564e99f0	\Windows\System32\taskcomp.dll
0x9c0c564e9b80	\atsvc
0x9c0c564e9d10	\CMNotify
0x9c0c564e9ea0	\Windows\System32\CSystemEventsBrokerClient.dll
0x9c0c564ea1c0	\CMNotify
0x9c0c564ea4e0	\Windows\System32\dhcpcore6.dll
0x9c0c564ea670	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx
0x9c0c564ea800	\CMNotify
0x9c0c564eab20	\$Directory
0x9c0c564eacb0	\CMNotify
0x9c0c564eae40	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx
0x9c0c564eb160	\Windows\System32\profsvc.dll
0x9c0c564eb2f0	\Windows\System32\winevt\Logs\HardwareEvents.evtx
0x9c0c564eb480	\CMNotify
0x9c0c564eb610	\Windows\System32\winevt\Logs\Security.evtx
0x9c0c564eb7a0	\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx
0x9c0c564eb930	\Windows\System32\winevt\Logs\Internet Explorer.evtx
0x9c0c564ebac0	\Windows\System32\dhcpcore.dll
0x9c0c564ebc50	\Windows\System32\winevt\Logs\Key Management Service.evtx
0x9c0c564ebde0	\Windows\System32\winevt\Logs\Windows PowerShell.evtx
0x9c0c5654e100	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx
0x9c0c5654e290	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Boot%4Operational.evtx
0x9c0c5654e2c0	噔鰌￿噔鰌￿
0x9c0c5654e420	\$Directory
0x9c0c5654e5b0	\CMApi
0x9c0c5654e740	\$Directory
0x9c0c5654e8d0	\Windows\System32\winnsi.dll
0x9c0c5654ebf0	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-ShimEngine%4Operational.evtx
0x9c0c5654ed80	\$Directory
0x9c0c5654f0a0	\Windows\System32\microsoft-windows-system-events.dll
0x9c0c5654f230	\Windows\System32\winevt\Logs\Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx
0x9c0c5654f3c0	\Windows\Sysmon64.exe
0x9c0c5654f550	\Windows\Registration\R000000000006.clb
0x9c0c5654f6e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx
